"Bob Jones University,"105 Beattie Pl Greenville SC","29601","@bju.edu",34.852501,-82.394203
*"Bohecker College,"211 S Hickory Way Ravenna OH","44266",,41.157501,-81.242203
*"Bohecker College-Cincinnati,"2085 Elm Ave Cincinnati OH","45212",@akroninstitute.com @mco.edu @mac.com @health.usf ,39.1619,-84.456902
*"Bohecker College-Columbus,"5 S Vine St Westerville OH","43081",@USA.COM @ccsdistrict.org @USA.COM @mco.edu @fortiscollege.edu @mac.com ,40.126099,-82.929199
"Boise Bible College","8695 W Marigold St Boise Idaho 83714-1220","83714","@boisebible.edu",43.659,-116.2899
"Boise State University,"643 W Grove St Boise ID","83702","@boisestate.edu",43.613602,-116.202499
"Boricua College","3755 Broadway New York New York 10032-1560","10032","@boricuacollege.edu",40.8332,-73.9458
"Boston Architectural College","320 Newbury Street Boston Massachusetts 02115-2703","02115","@bc.edu",42.3482,-71.087
"Boston College,"80 Reservoir Ave Chestnut Hill MA","02467","@bc.edu",42.330601,-71.166702
"Boston University","One Silber Way Boston Massachusetts 02215","02215","@bu.edu",42.3465,-71.1026
"Bowdoin College","5700 College Station - President's Office Brunswick Maine 04011-8448","04011","@bowdoin.edu",43.9069,-69.9637
"Bowie State University","14000 Jericho Park Rd Bowie Maryland 20715-9465","20715","@bowiestate.edu",39.0165,-76.7633
"Bowling Green State University-Firelands","One University Drive Huron Ohio 44839-9791","44839","@bgsu.edu",41.3431,-82.5797
"Bowling Green State University-Main Campus,"161 W Wooster St Bowling Green OH","43402","@bgsu.edu",41.374699,-83.651398
"Bradley University,"224 NE Jefferson Ave Peoria IL","61603","@mail.bradle.edu", "@bradley.edu" ,40.6936,-89.588898
"Bramson ORT College,"69-76 Harrow St Forest Hills NY","11375","@bramsonort.edu",40.716099,-73.850601
"Brandeis University,"649 Main St Waltham MA","02451","@brandeis.edu",42.3764,-71.236099
"Brazosport College","500 College Dr Lake Jackson Texas 77566-3199","77566","@brazosport.edu",29.0445,-95.4096
"Brenau University,"186 SE Jesse Jewell Pkwy Gainesville GA","30501","@brenau.edu",34.297798,-83.824203
"Brescia University","717 Frederica St Owensboro Kentucky 42301-3023","42301","@brescia.edu",37.7692,-87.1128
"Brevard College","One Brevard College Drive Brevard North Carolina 28712","28712","@brevard.edu",35.1925,-82.7468
"Brevard Community College,"179 Circle Dr Cocoa FL","32922","@brevard.edu",28.385799,-80.742203
"Brewster Technical Center,"369 N Tampa St Tampa FL","33602","@brewster.edu",27.947201,-82.458603
"Brewton-Parker College","201 David-Eliza Fountain Circle Mount Vernon Georgia 30445","30445","@bpc.edu",32.1839,-82.5842
"Briar Cliff University","3303 Rebecca St Sioux City Iowa 51104","51104","@briarcliff.edu",42.5261,-96.4023
"Briarwood College","2279 Mount Vernon Rd Southington Connecticut 06489-1057","06489","@briarwood.edu",41.6329,-72.9208
"Bridgerland Applied Technology College,"53 E 200 N Logan UT","84321","@batc.edu",41.7356,-111.833603
"Bridgewater College","402 E College St Bridgewater Virginia 22812-1599","22812","@bridgewater.edu",38.3788,-78.9713
"Bridgewater State College,"6 Main St Bridgewater MA","02324","@bridgew.edu",41.990299,-70.975601
"Brigham Young University,"51 E Center St Provo UT","84606","@byu.edu",40.233898,-111.657799
"Brigham Young University-Hawaii","55-220 Kulanui Street Laie Hawaii 96762-1294","96762","@byuh.edu",21.6457,-157.9247
"Brigham Young University-Idaho,"176 W Main St Rexburg ID","83440","@byui.edu",43.826099,-111.788902
"Bristol Community College,"Interstate 195 E Fall River MA","02721","@bristolcc.edu",41.701401,-71.155602
"Brookdale Community College,"1 Old Phalanx Rd Lincroft NJ","07738","@brookdalecc.edu",40.330601,-74.121399
*"Brookhaven College,"13384 Bee St Farmers Branch TX","75234",@dcccd.edu @dcccd.edu @dowling.edu @easygolanguages.com @brookhaven.org @bkstr.com ,32.926399,-96.895798
"Brooklyn Law School,"181 Erasmus St Brooklyn NY","11226","brooklaw.edu",40.650002,-73.949997
"Brooks Institute","1321 Alameda Padre Serra Santa Barbara California 93108","93108","@brooks.edu",34.4329,-119.6339
*"Brookstone College,"127 S Tryon St Charlotte NC","28202",@emory.edu ,35.226898,-80.8433
*"Brookstone College,"263 W Market St Greensboro NC","27401",@emory.edu ,36.072498,-79.792198
"Broome Community College,"25 Main St Binghamton NY","13905","@sunybroome.edu",42.098598,-75.918297
"Broward College,"47 S Andrews Ave Fort Lauderdale FL","33301","@broward.edu",26.121901,-80.1436
"Brown Mackie College-Akron,"12 W Bowery St Akron OH","44308","@brownmackie.edu",41.081402,-81.519203
"Brown Mackie College-Atlanta," Atlanta GA","30303","@brownmackie.edu",33.748901,-84.3881
"Brown Mackie College-Cincinnati,"2085 Elm Ave Cincinnati OH","45212","@brownmackie.edu",39.1619,-84.456902
"Brown Mackie College-Findlay,"110 Center St Findlay OH","45840","@brownmackie.edu",41.044201,-83.650002
"Brown Mackie College-Fort Wayne","3000 E.Coliseum Blvd. Fort Wayne Indiana 46805","46805","@brownmackie.edu",41.0988,-85.1187
"Brown Mackie College-Hopkinsville,"120 E 9th St Hopkinsville KY","42240","@brownmackie.edu",36.865601,-87.488602
"Brown Mackie College-Indianapolis","1200 N Meridian St Ste 100 Indianapolis Indiana 46204","46204","@brownmackie.edu",39.7724,-86.1559
"Brown Mackie College-Kansas City,"12758 W 96th Ter Lenexa KS","66215","@brownmackie.edu",38.953602,-94.733299
"Brown Mackie College-Louisville,"545 W Jefferson St Louisville KY","40202","@brownmackie.edu",38.2542,-85.759399
"Brown Mackie College-Merrillville","1000 E 80th Place Suite 101N Merrillville Indiana 46410","46410","@brownmackie.edu",41.4862,-87.3439
"Brown Mackie College-Miami","1501 Biscayne Blvd Miami Florida 33132","33132","@brownmackie.edu",25.783,-80.1852
"Brown Mackie College-Michigan City","325 E US Hwy 20 Michigan City Indiana 46360-7362","46360","@brownmackie.edu",41.6553,-87.0021
"Brown Mackie College-Moline,"495 16th St Moline IL","61265","@brownmackie.edu",41.506699,-90.514999
"Brown Mackie College-North Canton,"145 McKinley Ave SW Canton OH","44707","@brownmackie.edu",40.798901,-81.378601
"Brown Mackie College-Northern Kentucky,"1947 Fortside Cir Fort Mitchell KY","41011","@brownmackie.edu",39.059399,-84.547501
"Brown Mackie College-Salina,"267 W Iron Ave Salina KS","67401","@brownmackie.edu",38.840302,-97.611099
"Brown Mackie College-South Bend","1030 E Jefferson Blvd South Bend Indiana 46617","46617","@brownmackie.edu",41.686,-86.2368
"Brown Mackie College-Tucson","4585 E Speedway Blvd. Tucson Arizona 85712","85712","@brownmackie.edu",32.252,-110.8877
"Brown University,"43 Eddy St Providence RI","02903","@brown.edu",41.823898,-71.4133
"Brunswick Community College,"119 Stone Chimney Rd SE Supply NC","28462","@brunswickcc.edu",34.017502,-78.267799
"Bryan College","721 Bryan Drive Dayton Tennessee 37321-7000","37321","@bryan.edu",35.4929,-85.0122
"Bryant and Stratton College-Albany,"40 Washington Ave Albany NY","12210","@bryantstratton.edu",42.6525,-73.756699
"Bryant and Stratton College-Amherst Campus","Audubon Business Centre 40 Hazelwood Drive Amherst New York 14228","14228","@bryantstratton.edu",42.908875,-78.872165
"Bryant and Stratton College-Buffalo","465 Main Street Suite 400 Buffalo New York 14203","14203","@bryantstratton.edu",42.908815,-78.867845
"Bryant and Stratton College-Cleveland","1700 E 13th St Cleveland Ohio 44114-3203","44114","@bryantstratton.edu",41.53364,-81.61289
"Bryant and Stratton College-Eastlake Campus","35350 Curtis Blvd. Eastlake Ohio 44095","44095","@bryantstratton.edu",41.6519,-81.4458
"Bryant and Stratton College-Greece,"Scott Aly Rochester NY","14614","@bryantstratton.edu",43.154701,-77.615799
"Bryant and Stratton College-Henrietta,"Scott Aly Rochester NY","14614","@bryantstratton.edu",43.154701,-77.615799
"Bryant and Stratton College-Main Syracuse,"149 Bryant Ave Syracuse NY","13204","@bryantstratton.edu",43.047025,-76.179765
"Bryant and Stratton College-Milwaukee","310 W. Wisconsin Avenue Suite 500 Milwaukee Wisconsin 53203-2608","53203","@bryantstratton.edu",43.0386,-87.912
"Bryant and Stratton College-Parma","12955 Snow Rd Parma Ohio 44130-3151","44130","@bryantstratton.edu",41.380305,-81.66835
"Bryant and Stratton College-Richmond","8141 Hull St Rd Richmond Virginia 23235","23235","@bryantstratton.edu",37.5164,-77.5657
"Bryant and Stratton College-Southtowns","200 Redtail Orchard Park New York 14127","14127","@bryantstratton.edu",42.7621,-78.751
"Bryant and Stratton College-Syracuse North,"837 2nd St Liverpool NY","13088","@bryantstratton.edu",43.1064,-76.218102
"Bryant and Stratton College-Virginia Beach","301 Centre Pointe Dr Virginia Beach Virginia 23462","23462","@bryantstratton.edu",36.8366,-76.1498
"Bryant and Stratton College-Wauwatosa","10950 W Potter Road Wauwatosa Wisconsin 53226","53226","@bryantstratton.edu",43.0479,-88.0421
"Bryant University","1150 Douglas Pike Smithfield Rhode Island 02917-1284","02917","@bryant.edu",41.9262,-71.5338
"Bryn Athyn College of the New Church,"2667 Alnwick Rd Bryn Athyn PA","19006","@brynathyn.edu",40.131401,-75.067802
"Bryn Mawr College","101 N Merion Avenue Bryn Mawr Pennsylvania 19010","19010","@brynmawr.edu",40.0231,-75.3275
"Bucknell University","Dent Drive Lewisburg Pennsylvania 17837","17837","@bucknell.edu",40.9678,-76.9093
"Buena Vista University,"445 Grand Ave Storm Lake IA","50588","@bvu.edu",42.641102,-95.209396
"Bunker Hill Community College,"51 Tremont St Boston MA","02108","@bhcc.mass.edu",42.358299,-71.060303
*"Burlington College,"157 Church St Burlington VT","05401",@chalmers.se @hotmail.com @champlain.edu @bcc.edu @uwyo.edu ,44.4758,-73.212502
"Burlington County College,"1 Antis St Pemberton NJ","08068","@bcc.edu",39.971901,-74.683296
"Butler Business School Inc,"Interstate 95 S Bridgeport CT","06605","@butler.edu",41.166901,-73.205299
"Butler Community College,"973 W Central Ave El Dorado KS","67042","@butlercc.edu",37.8172,-96.8619
"Butler County Community College,"108 W Jefferson St Butler PA","16001","@butlercc.edu",40.861099,-79.895599
"Butler University","4600 Sunset Ave Indianapolis Indiana 46208","46208","@butler.edu",39.8212,-86.1723
"Butte College,"1327 Myers St Oroville CA","95965","@butte.edu",39.513901,-121.555298
"Cabarrus College of Health Sciences","401 Medical Park Drive Concord North Carolina 28025","28025","@cabarruscollege.edu",35.39,-80.5619
"Cabrillo College,"2516 Cabrillo College Dr Aptos CA","95003","@cabrillo.edu",36.98418,-121.932895
"Cabrini College","610 King of Prussia Rd Radnor Pennsylvania 19087-3698","19087","@cabrini.edu",40.07,-75.3783
"Caldwell College","9 Ryerson Avenue Caldwell New Jersey 07006-6195","07006","@caldwell.edu",40.835,-74.2675
"Caldwell Community College and Technical Institute,"144 Fairway Shopping Ctr Hudson NC","28638","@caldwell.edu",35.848301,-81.496101
"California College of the Arts,"1455 Franklin St Oakland CA","94612","@cca.edu",37.804401,-122.269699
"California Institute of Integral Studies","1453 Mission Street San Francisco California 94103","94103","@ciis.edu",37.7724,-122.4118
"California Institute of Technology,"Thurgood Marshall St Pasadena CA","91101","@caltech.edu",34.1478,-118.1436
"California Lutheran University","60 W Olsen Rd Thousand Oaks California 91360-2787","91360","@callutheran.edu",34.2255,-118.8765
"California Maritime Academy,"556 Carolina St Vallejo CA","94590","@maritime.edu",38.104198,-122.2556
"California Polytechnic State University-San Luis Obispo,"1166 Higuera St San Luis Obispo CA","93401","@calpoly.edu",35.282799,-120.6586
*"California State Polytechnic University-Pomona,"189 W Mission Blvd Pomona CA","91766",,34.055302,-117.751404
"California State University-Bakersfield","9001 Stockdale Hwy Bakersfield California 93311-1099","93311","@csub.edu",35.3126,-119.1219
"California State University-Channel Islands","One University Dr Camarillo California 93012","93012","@csuci.edu",34.219,-118.9937
"California State University-Chico,"32475 Road 400 Chico CA","93614","@csuchico.edu",37.219688,-119.7686
"California State University-Dominguez Hills,"32475 Road 400 Carson CA","93614","@csudh.edu",37.219688,-119.7686
"California State University-East Bay","25800 Carlos Bee Blvd Hayward California 94542","94542","@csueastbay.edu",37.6579,-122.0435
"California State University-Fresno,"32475 Road 400 Fresno CA","93614","@csufresno.edu",37.219688,-119.7686
"California State University-Fullerton,"106 W Commonwealth Ave Fullerton CA","92832","@fullerton.edu",33.8703,-117.9244
"California State University-Long Beach,"E Ocean Blvd Long Beach CA","90802","@csulb.edu",33.766899,-118.188301
"California State University-Los Angeles","5151 State University Dr Los Angeles California 90032","90032","@calstatela.edu",34.0805,-118.178
"California State University-Monterey Bay","100 Campus Center Seaside California 93955-8001","93955","@csumb.edu",36.6179,-121.8314
"California State University-Northridge,"18485 Parthenia St Northridge CA","91325","@csun.edu",34.228298,-118.535797
"California State University-Sacramento","6000 J St Sacramento California 95819-2694","95819","@csus.edu",38.5671,-121.4272
"California State University-San Bernardino","5500 University Pky San Bernardino California 92407-2397","92407","@mail.csusb.edu",34.1792,-117.3266
"California State University-San Marcos,"209 W Mission Rd San Marcos CA","92069","@csusm.edu",33.143299,-117.165298
"California State University-Stanislaus,"32475 Road 400 Turlock CA","93614","@csustan.edu",37.219688,-119.7686
"California University of Pennsylvania","250 University Ave California Pennsylvania 15419-1394","15419","@calu.edu",40.0658,-79.8863
"California Western School of Law","225 Cedar St San Diego California 92101-3046","92101","@cwsl.edu",32.7218,-117.1624
"Calumet College of Saint Joseph","2400 New York Ave Whiting Indiana 46394","46394","@ccsj.edu",41.6786,-87.5009
"Calvary Baptist Theological Seminary,"10 S Broad St Lansdale PA","19446","@calvary.edu",40.241402,-75.284203
"Calvin College","3201 Burton SE Grand Rapids Michigan 49546","49546","@calvin.edu",42.9285,-85.5453
"Calvin Theological Seminary","3233 Burton St SE Grand Rapids Michigan 49546-4387","49546","@calvin.edu",42.927,-85.5883
*"Cambridge College,"28 Leonard Ave Cambridge MA","02139",@lists.cam @chu.cam @camre.ac ,42.375,-71.106102
*"Cambridge Junior College,"803 Shasta St Yuba City CA","95991",@chu.cam @christs.cam @ci.cambri @ci.cambri @hartwick.edu @summerdiscovery.com ,39.140598,-121.615799
*"Cambridge Technical Institute,"85 Avenida Juan Ponce De Leon San Juan PR","00901",@cit.net @physics.ucla ,18.466311,-66.105689
"Camden County College,"83 E Church Rd Blackwood NJ","08012","@camdencc.edu",39.8022,-75.0644
*"Camelot College,"3439 Florida Blvd Baton Rouge LA","70806",@hotmail.com @yourdomain.com ,30.4506,-91.154404
*"Cameron College,"741 Decatur St New Orleans LA","70116","@cameron.edu",29.957079,-90.0625
*"Cameron University","2800 Gore Blvd Lawton Oklahoma 73505","73505","@cameron.edu",34.6121,-98.4593
*"Campbell University Inc,"422 Main St Buies Creek NC","27546",@email.campbe @mailcenter.campbe ,35.413101,-78.735802
"Campbellsville University","1 University Dr Campbellsville Kentucky 42718-2799","42718","@campbellsville.edu",37.344,-85.35
*"Canada College,"838 El Camino Real Redwood City CA","94062",@cameron.edu @smccd.edu @hollandc.pe @ualberta.ca @canada.com ,37.485298,-122.235298
"Canisius College","2001 Main St Buffalo New York 14208-1098","14208","@canisius.edu",42.9254,-78.8536
"Capella University","225 South 6th Street 9th Floor Minneapolis Minnesota 55402-3389","55402","@capella.edu",44.9738,-93.2708
"Capital University","1 College and Main Columbus Ohio 43209-2394","43209","@capital.edu",39.9516,-82.9412
"Capitol College","11301 Springfield Rd Laurel Maryland 20708","20708","@capital.edu",39.063,-76.845
"Cardinal Stritch University","6801 N Yates Rd Milwaukee Wisconsin 53217-3985","53217","@stritch.edu",43.1408,-87.9062
*"Carl Albert State College," Poteau OK","74953",,35.0536,-94.623299
"Carl Sandburg College,"27 Public Sq Galesburg IL","61401","@sandburg.edu",40.9478,-90.371101
"Carleton College","One North College Street Northfield Minnesota 55057-4001","55057","@carleton.edu",44.4601,-93.1557
"Carlos Albizu University,"85 Avenida Juan Ponce De Leon San Juan PR","00901","@albizu.edu",18.466311,-66.105689
"Carlos Albizu University-Miami Campus,"18 W Flagler St Miami FL","33130","@albizu.edu",25.773899,-80.193901
"Carlow University","3333 Fifth Ave Pittsburgh Pennsylvania 15213-3165","15213","@carlow.edu",40.4385,-79.963
"Carnegie Mellon University","5000 Forbes Ave Pittsburgh Pennsylvania 15213-3890","15213","@cmu.edu",40.4445,-79.9431
*"Carroll College,"614 Jackson St Helena MT","59601",@bc.edu ,46.5928,-112.035301
"Carroll Community College,"6 W Main St Westminster MD","21157","@carrollcc.edu",39.575298,-76.996101
